,Gender,Customer Type,Age,Price,NewUsed,Category,Product description accuracy,Manufacturer sustainability,Packaging quality,Additional options,Helpfulness of reviews and ratings,Integrity of packaging,Ease check-out procedure,Relevance of related products,Costumer insurance,Shipping delay in days,Arrival delay in days,Satisfaction
28265,Male,Premium,42.0,213.83,New,Sport,2,2,3,2,2,2,4,2,5,0,0,1
28266,Male,Premium,54.0,389.48,New,Home/Kitchen,5,5,2,3,3,3,4,3,2,1,0,0
28267,Female,Premium,64.0,127.77,New,Technology,1,2,4,3,4,2,1,2,4,0,0,0
28268,Male,Premium,36.0,50.89,New,Sport,1,1,5,5,5,5,4,5,3,0,0,1
28269,Female,Premium,57.0,162.46,New,Entertainment,3,3,4,4,4,4,4,4,5,0,0,1
28270,Female,Not Premium,20.0,45.11,New,Entertainment,4,3,3,1,4,4,4,3,3,0,0,0
28271,Female,Not Premium,37.0,52.0,New,Home/Kitchen,1,3,1,4,5,5,5,4,1,0,0,0
28272,Male,Premium,37.0,29.01,New,Entertainment,4,4,1,4,4,4,1,4,4,0,0,0
28273,Female,Premium,30.0,43.2,Used,Entertainment,5,5,4,5,1,5,1,5,4,0,0,1
28274,Male,Premium,46.0,57.71,New,Entertainment,3,3,2,4,5,4,4,4,4,0,0,1
28275,Male,Not Premium,22.0,53.34,New,Technology,5,2,4,3,4,4,4,4,4,0,0,0
28276,Female,Premium,55.0,72.54,New,Technology,4,5,2,2,3,3,4,3,2,0,0,0
28277,Female,Premium,43.0,245.39,New,Technology,3,3,3,3,3,3,4,3,3,0,0,1
28278,Female,Premium,47.0,58.05,New,Entertainment,2,2,2,4,4,4,4,4,3,0,0,1
28279,Female,Not Premium,29.0,90.92,New,Entertainment,1,5,5,1,5,5,2,2,5,0,0,0
28280,Female,Premium,36.0,255.02,New,Technology,1,1,1,2,2,2,1,2,4,0,0,0
28281,Female,Premium,30.0,83.77,Used,Sport,3,3,1,3,3,1,2,2,1,0,0,0
28282,Male,Premium,61.0,74.99,New,Sport,1,1,2,2,2,2,4,2,4,0,0,0
28283,Female,Premium,55.0,153.09,New,Home/Kitchen,3,3,5,4,5,1,3,2,5,0,0,1
28284,Male,Not Premium,22.0,70.44,New,Home/Kitchen,4,2,3,4,2,5,5,5,3,0,0,1
28285,Male,Premium,42.0,200.43,New,Technology,3,3,5,4,4,4,5,4,4,1,1,1
28286,Male,Not Premium,24.0,7.09,New,Home/Kitchen,0,1,4,1,1,2,1,4,4,0,0,0
28287,Female,Premium,37.0,268.54,New,Technology,4,4,3,2,2,2,2,2,1,0,0,0
28288,Male,Premium,20.0,75.16,New,Home/Kitchen,5,2,2,1,5,3,3,2,2,0,0,0
28289,Female,Premium,69.0,19.2,New,Technology,5,2,3,5,2,5,4,5,3,0,0,0
28290,Male,Not Premium,39.0,120.9,Used,Entertainment,1,3,2,4,4,4,3,3,2,0,0,0
28291,Female,Premium,18.0,70.29,New,Technology,3,5,2,2,2,1,5,2,2,0,0,0
28292,Male,Premium,52.0,249.17,New,Entertainment,5,5,3,4,4,5,3,4,4,0,0,1
28293,Female,Premium,46.0,313.15,New,Technology,2,2,4,5,5,5,3,5,4,0,0,1
28294,Male,Premium,38.0,30.09,New,Home/Kitchen,5,5,5,3,4,4,4,3,5,0,0,1
28295,Male,Premium,24.0,62.14,New,Sport,2,4,2,3,1,3,3,4,2,0,0,0
28296,Male,Not Premium,35.0,80.99,New,Sport,0,4,3,3,2,5,4,3,3,0,0,0
28297,Male,Premium,47.0,227.19,Used,Home/Kitchen,1,1,5,5,5,5,3,5,3,0,0,1
28298,Female,Premium,36.0,59.22,New,Home/Kitchen,5,2,2,5,3,5,5,4,2,0,0,0
28299,Male,Premium,35.0,362.25,New,Entertainment,4,4,4,4,4,4,3,4,5,0,0,1
28300,Male,Not Premium,26.0,143.88,New,Technology,3,2,3,2,3,2,4,2,3,0,0,0
28301,Male,Premium,47.0,335.16,New,Sport,2,2,3,4,4,4,5,4,3,0,0,1
28302,Male,Premium,45.0,309.82,New,Technology,2,2,2,4,4,4,3,4,4,0,0,1
28303,Male,Premium,23.0,169.82,New,Entertainment,1,1,4,3,5,3,4,4,4,0,0,0
28304,Male,Premium,43.923419078242226,133.05,New,Entertainment,2,2,4,1,1,3,1,4,4,0,0,0
28305,Male,Premium,57.0,34.83,New,Technology,4,4,4,5,5,5,3,5,4,0,0,1
28306,Male,Not Premium,42.0,72.71,New,Home/Kitchen,2,4,3,5,2,5,3,5,3,0,0,0
28307,Male,Premium,51.0,219.57,New,Entertainment,5,5,5,5,3,4,5,3,5,0,0,1
28308,Female,Premium,58.0,59.6,New,Technology,2,2,5,4,4,4,4,4,5,0,0,1
28309,Male,Premium,46.0,248.43,New,Entertainment,1,2,3,3,2,3,3,3,3,0,0,0
28310,Male,Premium,39.0,46.82,New,Entertainment,5,3,4,3,4,4,5,5,4,0,0,0
28311,Female,Premium,42.0,29.03,New,Technology,4,2,1,3,4,5,4,5,1,0,0,0
28312,Male,Premium,43.923419078242226,52.31,New,Sport,2,3,3,4,2,3,3,4,3,0,0,0
28313,Male,Premium,49.0,407.57,New,Technology,1,1,3,4,4,4,4,4,3,0,0,1
28314,Male,Premium,43.0,19.68,New,Technology,1,1,4,2,2,2,3,2,1,0,0,0
28315,Female,Premium,45.0,41.0,New,Technology,1,1,2,5,5,5,5,5,3,0,0,1
28316,Female,Not Premium,23.0,63.71,New,Entertainment,2,3,1,1,3,2,4,3,1,0,0,0
28317,Female,Premium,57.0,268.59,New,Technology,2,2,1,2,2,4,3,2,1,0,0,0
28318,Male,Premium,29.0,91.04,New,Technology,4,4,3,1,4,2,4,3,3,0,0,0
28319,Female,Premium,70.0,94.13,New,Technology,4,4,4,5,4,5,5,4,4,0,0,1
28320,Female,Premium,43.9097214811653,3.64,New,Technology,4,5,4,5,3,1,1,3,4,0,0,0
28321,Male,Premium,46.0,357.0,New,Home/Kitchen,5,5,4,4,4,4,4,4,5,0,0,1
28322,Male,Premium,48.0,115.76,Used,Entertainment,2,2,4,3,3,3,3,3,1,0,0,0
28323,Female,Not Premium,20.0,77.81,New,Entertainment,0,3,2,3,2,5,3,4,2,0,0,0
28324,Male,Not Premium,49.0,90.76,New,Entertainment,3,3,4,2,3,4,1,4,4,1,1,0
28325,Female,Premium,36.0,4.66,New,Home/Kitchen,3,3,3,4,4,4,3,4,4,0,0,0
28326,Male,Premium,46.0,152.11,New,Entertainment,5,5,4,3,4,3,3,3,3,0,0,1
28327,Female,Premium,61.0,24.42,New,Technology,4,3,3,2,3,3,2,3,3,0,0,0
28328,Male,Not Premium,39.0,29.77,New,Home/Kitchen,2,2,2,1,4,2,1,3,2,0,0,0
28329,Female,Premium,38.0,92.81,New,Technology,2,2,3,5,4,4,3,4,3,2,1,0
28330,Male,Premium,34.0,25.83,New,Technology,3,3,2,5,5,5,5,5,3,0,0,1
28331,Male,Premium,43.923419078242226,9.58,Used,Home/Kitchen,0,1,1,5,2,4,3,5,1,0,0,0
28332,Male,Premium,21.0,36.73,New,Technology,4,4,1,3,2,5,2,5,1,0,0,0
28333,Female,Not Premium,42.0,58.96,New,Technology,5,3,2,3,3,4,5,5,2,0,0,1
28334,Female,Premium,31.0,32.74,New,Technology,1,3,4,1,1,3,1,4,4,0,0,0
28335,Male,Premium,28.0,78.47,New,Technology,5,5,4,5,4,4,1,4,4,0,0,1
28336,Female,Premium,50.0,18.39,New,Home/Kitchen,4,4,2,4,3,4,3,4,4,1,1,0
28337,Male,Premium,23.0,121.33,New,Entertainment,5,4,4,5,5,4,5,4,4,1,1,0
28338,Male,Not Premium,24.0,31.41,New,Sport,0,1,3,1,2,4,1,5,3,0,0,0
28339,Male,Premium,49.0,164.44,New,Technology,3,3,5,4,4,4,4,4,3,0,0,1
28340,Female,Premium,29.0,178.33,New,Technology,2,2,4,1,3,4,2,4,4,0,0,0
28341,Female,Premium,26.0,59.15,Used,Home/Kitchen,5,5,4,3,2,4,5,4,4,0,0,1
28342,Female,Premium,69.0,88.68,New,Technology,3,2,3,3,3,2,3,1,3,1,1,0
28343,Female,Premium,39.0,125.26,New,Entertainment,4,3,3,5,5,4,5,4,3,0,0,0
28344,Male,Premium,32.0,218.09,New,Home/Kitchen,3,3,5,4,2,5,3,4,5,0,0,1
28345,Male,Not Premium,34.0,131.13,New,Entertainment,2,4,5,2,3,3,4,4,5,0,0,0
28346,Female,Premium,43.9097214811653,61.72,New,Technology,4,1,3,5,1,2,4,4,3,0,0,0
28347,Female,Premium,35.0,253.66,New,Technology,1,1,4,2,2,2,3,2,3,0,0,1
28348,Female,Premium,19.0,226.19,New,Technology,2,3,2,1,5,3,4,4,2,0,0,0
28349,Male,Premium,45.0,49.26,New,Technology,1,1,3,4,4,4,4,4,5,0,0,1
28350,Female,Premium,62.0,82.62,New,Entertainment,5,1,5,2,5,1,3,4,5,0,1,1
28351,Male,Premium,46.0,68.15,New,Entertainment,5,5,4,4,4,4,2,4,3,0,0,0
28352,Male,Premium,33.0,291.5,New,Sport,1,1,4,5,5,5,3,5,4,0,0,1
28353,Female,Premium,41.0,121.59,New,Technology,4,4,3,2,2,2,3,2,3,0,0,1
28354,Female,Premium,30.0,391.54,New,Technology,2,2,2,4,1,4,2,5,2,0,0,1
28355,Male,Premium,55.0,336.11,New,Sport,5,5,2,5,5,5,4,5,5,0,0,1
28356,Male,Premium,57.0,36.5,New,Sport,5,2,1,4,5,4,5,3,5,2,2,0
28357,Female,Premium,35.0,8.9,New,Technology,3,3,4,1,1,2,1,1,4,0,0,0
28358,Female,Premium,43.9097214811653,32.85,New,Entertainment,4,2,2,5,5,2,5,5,2,0,0,0
28359,Female,Premium,74.0,166.42,New,Technology,5,5,4,4,4,4,2,4,1,0,0,0
28360,Male,Premium,39.0,40.92,New,Technology,5,5,5,4,4,4,3,4,4,0,0,1
28361,Male,Not Premium,25.0,122.62,New,Technology,5,3,2,4,5,4,4,5,2,0,0,1
28362,Female,Premium,43.9097214811653,36.52,New,Entertainment,4,2,1,4,4,4,5,4,1,0,0,0
28363,Male,Premium,43.923419078242226,28.2,New,Entertainment,4,4,3,4,3,5,5,4,3,0,0,0
28364,Male,Premium,25.0,385.6,New,Sport,2,2,3,3,3,3,1,2,3,0,0,0
28365,Female,Premium,52.0,158.0,New,Entertainment,4,4,5,5,5,5,3,5,4,0,0,1
28366,Female,Not Premium,30.0,88.01,New,Home/Kitchen,1,3,3,3,2,3,4,4,3,0,0,0
28367,Female,Premium,48.0,21.5,New,Technology,5,5,2,1,4,4,1,4,2,0,0,0
28368,Female,Not Premium,26.0,104.06,New,Technology,2,3,2,2,5,4,4,3,4,3,3,0
28369,Male,Not Premium,61.0,23.94,New,Technology,1,4,3,3,5,4,2,3,3,0,0,0
28370,Male,Premium,36.0,29.94,New,Entertainment,5,2,5,3,5,5,4,4,5,1,0,0
28371,Male,Premium,46.0,377.37,New,Other,3,3,5,5,5,5,4,5,4,1,1,1
28372,Male,Premium,50.0,159.7,New,Entertainment,1,1,2,5,5,5,3,5,3,0,0,1
28373,Female,Premium,46.0,212.84,New,Technology,5,5,4,4,5,4,4,5,4,2,2,1
28374,Female,Not Premium,22.0,51.32,New,Technology,0,2,1,2,3,1,3,5,1,0,0,0
28375,Male,Premium,41.0,68.44,New,Technology,5,5,4,3,3,3,3,3,3,0,0,0
28376,Male,Premium,70.0,32.29,New,Technology,3,3,4,2,2,2,1,2,4,0,0,0
28377,Female,Premium,50.0,57.73,New,Entertainment,2,4,2,1,2,4,2,4,2,0,0,1
28378,Male,Premium,44.0,137.35,New,Entertainment,5,3,5,3,3,1,5,3,3,0,0,0
28379,Male,Not Premium,31.699850778085697,59.5,New,Technology,2,4,1,3,4,4,3,5,1,0,0,0
28380,Female,Premium,18.0,15.76,New,Home/Kitchen,4,1,2,5,5,4,5,4,2,0,0,0
28381,Male,Premium,40.0,367.09,New,Sport,1,1,5,4,3,4,3,4,4,0,0,0
28382,Male,Premium,68.0,120.92,New,Entertainment,4,4,3,2,2,2,4,2,4,0,0,0
28383,Male,Premium,43.923419078242226,125.83,New,Technology,5,4,2,3,5,4,4,5,2,0,0,0
28384,Female,Premium,45.0,401.64,New,Home/Kitchen,3,3,5,4,4,4,3,4,4,0,0,1
28385,Female,Premium,44.0,385.38,New,Sport,3,3,5,3,3,3,4,3,4,0,0,0
28386,Female,Premium,31.0,151.97,New,Technology,2,4,3,2,1,3,2,4,3,0,0,0
28387,Male,Premium,29.0,98.35,New,Entertainment,3,3,4,3,5,4,3,1,4,0,1,0
28388,Female,Premium,55.0,72.42,New,Entertainment,2,2,4,2,4,4,2,1,4,0,0,1
28389,Male,Premium,47.0,26.62,New,Home/Kitchen,2,2,1,1,1,2,2,1,3,0,0,0
28390,Male,Premium,48.0,214.63,New,Technology,4,4,2,4,4,4,5,4,5,0,0,1
28391,Male,Premium,41.0,52.23,New,Home/Kitchen,3,3,5,2,2,2,5,2,4,0,0,1
28392,Female,Not Premium,30.0,89.75,New,Technology,3,4,2,3,3,1,1,2,2,0,0,0
28393,Male,Premium,41.0,80.1,New,Technology,4,4,3,3,2,2,3,3,4,0,0,0
28394,Female,Premium,58.0,43.35,New,Home/Kitchen,5,3,1,4,1,3,5,4,1,0,0,0
28395,Male,Premium,57.0,356.91,New,Entertainment,1,1,5,4,4,4,5,4,4,0,0,1
28396,Male,Premium,51.0,301.08,New,Sport,5,5,4,1,1,1,2,1,1,0,0,0
28397,Male,Not Premium,31.699850778085697,54.21,New,Entertainment,3,4,5,3,5,4,3,3,5,0,0,0
28398,Male,Premium,36.0,46.41,New,Entertainment,4,2,3,3,3,2,4,1,3,0,0,0
28399,Male,Premium,18.0,189.82,New,Entertainment,5,4,5,4,5,3,5,4,5,0,0,0
28400,Female,Premium,44.0,316.97,New,Technology,1,1,3,4,4,4,5,4,4,0,0,1
28401,Female,Not Premium,27.0,15.71,New,Technology,0,1,5,3,5,3,2,4,5,0,0,0
28402,Male,Not Premium,25.0,51.02,New,Entertainment,2,4,3,2,4,4,4,3,3,0,0,0
28403,Female,Not Premium,25.0,107.81,New,Technology,0,5,4,5,5,5,3,5,4,0,0,0
28404,Female,Premium,49.0,175.87,New,Sport,5,5,5,4,4,4,5,4,4,0,0,1
28405,Female,Not Premium,39.0,63.5,New,Technology,1,1,4,4,3,4,3,5,4,0,0,0
28406,Male,Premium,61.0,395.7,New,Sport,1,1,2,5,5,5,4,5,2,0,0,1
28407,Male,Not Premium,36.0,31.17,New,Sport,4,3,5,4,1,1,3,4,5,0,0,0
28408,Female,Premium,57.0,52.94,New,Technology,0,4,4,3,3,4,5,5,4,0,0,0
28409,Female,Premium,38.0,364.28,New,Technology,5,5,2,4,4,5,4,4,3,0,0,1
28410,Female,Premium,37.0,46.32,New,Entertainment,2,2,2,3,4,3,1,2,2,0,0,0
28411,Male,Premium,55.0,18.54,New,Entertainment,1,1,4,4,4,4,5,4,5,0,0,1
28412,Female,Premium,49.0,151.64,New,Home/Kitchen,4,4,5,4,4,4,5,4,3,0,0,1
28413,Female,Premium,36.0,50.3,Used,Technology,5,3,4,3,2,4,5,4,4,0,0,1
28414,Male,Premium,45.0,363.48,New,Entertainment,2,1,5,4,4,4,4,4,4,0,0,1
28415,Female,Premium,43.0,244.4,New,Home/Kitchen,4,4,1,2,2,2,3,2,4,1,1,0
28416,Female,Premium,47.0,256.69,New,Technology,4,4,3,5,5,5,3,5,3,0,0,1
28417,Female,Premium,31.0,36.75,New,Entertainment,5,5,5,5,2,5,5,5,5,0,0,1
28418,Male,Not Premium,39.0,22.92,New,Sport,1,4,2,2,2,3,4,4,2,0,0,0
28419,Female,Premium,36.0,63.94,New,Entertainment,5,5,4,1,3,5,5,2,4,0,0,1
28420,Male,Premium,60.0,35.11,New,Entertainment,5,1,2,2,4,2,3,2,5,0,0,1
28421,Female,Premium,32.0,90.47,New,Technology,4,4,2,3,4,5,3,4,2,0,0,1
28422,Female,Premium,43.0,48.14,New,Entertainment,5,1,3,3,4,5,5,5,3,0,0,0
28423,Male,Premium,43.923419078242226,42.08,New,Entertainment,3,4,4,1,2,3,2,4,4,0,0,0
28424,Female,Premium,49.0,173.87,New,Sport,2,2,4,4,4,4,3,4,3,0,0,1
28425,Male,Premium,61.0,45.71,New,Home/Kitchen,4,1,5,3,3,3,4,3,3,0,0,0
28426,Female,Not Premium,26.0,109.46,Used,Entertainment,1,3,1,3,2,3,3,3,1,0,0,0
28427,Female,Premium,35.0,15.77,New,Entertainment,1,5,4,2,4,1,4,4,4,2,2,1
28428,Male,Premium,20.0,31.76,New,Technology,5,3,4,2,5,4,1,2,4,0,0,1
28429,Male,Premium,43.923419078242226,281.24,New,Entertainment,1,1,2,2,5,3,4,3,2,1,0,0
28430,Female,Premium,56.0,172.96,New,Technology,2,3,5,1,4,4,3,3,5,0,0,0
28431,Male,Premium,27.0,87.37,New,Home/Kitchen,2,2,5,3,2,4,5,2,5,0,0,1
28432,Female,Premium,37.0,103.24,New,Sport,1,1,5,4,4,4,4,4,3,0,0,1
28433,Male,Not Premium,20.0,61.41,New,Sport,1,1,1,5,2,4,4,5,1,0,0,0
28434,Female,Premium,42.0,75.13,New,Entertainment,3,3,5,5,4,5,3,5,5,0,0,1
28435,Female,Premium,49.0,49.14,New,Home/Kitchen,3,3,2,5,5,5,3,5,2,1,1,1
28436,Male,Premium,60.0,12.38,Used,Entertainment,4,1,2,1,2,5,4,1,3,1,1,0
28437,Male,Not Premium,38.0,45.69,New,Entertainment,0,2,4,3,3,3,4,3,4,0,0,0
28438,Female,Premium,58.0,128.18,New,Technology,2,3,2,1,3,2,3,3,2,0,0,1
28439,Male,Premium,42.0,90.96,New,Entertainment,4,1,3,4,2,4,4,4,3,0,0,0
28440,Female,Premium,43.9097214811653,115.79,New,Technology,4,4,1,3,5,4,5,5,1,1,1,0
28441,Male,Not Premium,20.0,14.0,New,Technology,1,4,5,3,1,4,1,3,5,0,0,0
28442,Male,Not Premium,29.0,9.88,New,Entertainment,0,4,5,5,2,4,5,2,5,0,0,0
28443,Female,Premium,33.0,75.69,New,Home/Kitchen,2,2,5,3,3,4,3,4,5,0,0,1
28444,Male,Premium,36.0,78.64,New,Entertainment,4,4,2,5,5,5,5,5,4,0,0,1
28445,Female,Premium,57.0,23.19,New,Technology,3,4,3,4,2,4,2,3,3,0,0,0
28446,Male,Premium,69.0,326.49,New,Technology,2,2,5,1,1,1,2,1,2,0,0,0
28447,Female,Premium,59.0,70.49,New,Other,4,3,4,2,5,4,4,3,4,0,0,0
28448,Female,Premium,28.0,137.86,New,Sport,3,3,1,2,1,3,3,3,1,0,0,1
28449,Female,Premium,50.0,362.31,New,Entertainment,3,3,5,4,4,4,3,4,4,0,0,1
28450,Female,Premium,26.0,10.6,New,Sport,4,1,2,3,3,5,4,5,2,0,0,0
28451,Female,Not Premium,23.0,18.37,New,Technology,5,2,5,4,3,5,3,5,5,0,0,1
28452,Female,Premium,56.0,78.04,New,Home/Kitchen,1,1,4,3,4,3,3,3,3,0,0,1
28453,Female,Not Premium,38.0,7.68,New,Entertainment,2,3,1,4,3,3,3,3,1,1,1,0
28454,Female,Premium,40.0,20.7,New,Technology,5,5,4,3,5,3,4,3,4,0,0,0
28455,Female,Premium,54.0,269.24,New,Technology,1,1,4,5,5,5,5,5,4,0,0,1
28456,Female,Premium,67.0,33.81,New,Entertainment,1,5,3,5,5,4,5,4,3,0,0,0
28457,Female,Not Premium,31.667574931880107,80.08,New,Technology,3,4,3,1,1,4,2,3,3,0,1,0
28458,Female,Not Premium,19.0,106.07,New,Entertainment,2,4,5,4,3,5,4,4,5,1,1,1
28459,Male,Premium,43.0,143.6,New,Technology,2,4,3,2,2,2,3,2,1,0,0,0
28460,Male,Premium,35.0,168.45,New,Home/Kitchen,5,5,4,4,4,4,5,4,5,0,0,1
28461,Male,Premium,43.923419078242226,89.75,New,Home/Kitchen,4,2,4,4,1,3,4,1,4,0,0,0
28462,Male,Premium,26.0,45.53,Used,Home/Kitchen,3,4,3,4,4,4,2,4,3,0,0,0
28463,Female,Premium,57.0,243.72,New,Entertainment,4,4,1,3,2,4,4,3,1,0,0,1
28464,Male,Not Premium,22.0,45.4,New,Technology,4,3,2,5,4,5,3,5,2,0,0,1
28465,Female,Premium,58.0,75.62,New,Entertainment,5,1,1,4,3,5,5,5,1,0,0,0
28466,Male,Premium,30.0,35.11,New,Entertainment,3,3,4,2,3,1,2,3,4,0,0,1
28467,Male,Premium,58.0,24.27,Used,Technology,4,4,3,4,4,4,5,4,4,0,0,1
28468,Male,Premium,53.0,19.37,New,Entertainment,4,4,5,4,4,4,2,4,4,0,0,1
28469,Female,Premium,59.0,4.95,New,Technology,5,1,2,5,4,5,4,5,2,0,0,0
28470,Male,Premium,44.0,261.43,New,Entertainment,4,4,3,3,4,3,3,3,5,0,0,1
28471,Female,Premium,20.0,309.82,New,Technology,3,3,5,3,2,4,4,5,5,0,0,1
28472,Male,Premium,59.0,18.81,New,Entertainment,5,1,2,1,2,1,4,1,5,0,0,0
28473,Female,Premium,45.0,77.89,New,Technology,5,5,3,5,5,5,3,5,3,0,0,1
28474,Male,Not Premium,31.699850778085697,70.32,New,Entertainment,0,5,3,3,4,5,4,5,3,1,1,1
28475,Female,Premium,39.0,48.48,New,Entertainment,0,5,5,5,3,4,4,3,5,0,0,0
28476,Male,Premium,61.0,2.39,New,Technology,4,2,3,2,3,2,5,2,3,0,0,0
28477,Female,Not Premium,24.0,207.81,New,Technology,4,2,3,1,5,1,3,2,3,1,1,0
28478,Male,Premium,35.0,98.65,New,Technology,4,4,4,4,1,4,4,3,4,0,0,0
28479,Female,Premium,51.0,147.74,New,Sport,3,3,5,2,2,2,3,2,4,0,0,1
28480,Male,Premium,52.0,288.23,Used,Technology,4,4,5,5,5,5,4,5,4,0,0,1
28481,Female,Premium,39.0,74.94,New,Home/Kitchen,2,2,4,4,3,4,3,4,4,0,0,1
28482,Female,Premium,24.0,144.42,New,Entertainment,1,1,2,3,5,3,3,4,2,0,0,0
28483,Male,Not Premium,29.0,41.2,New,Entertainment,4,3,1,4,5,3,3,4,1,0,0,0
28484,Female,Not Premium,62.0,53.52,New,Technology,4,3,1,1,1,3,4,4,1,0,0,0
28485,Female,Not Premium,25.0,60.98,Used,Sport,2,3,1,1,5,3,1,4,1,0,0,0
28486,Female,Premium,51.0,61.26,New,Sport,3,4,1,4,1,4,2,3,1,0,0,0
28487,Female,Not Premium,36.0,28.38,Used,Technology,4,4,4,5,4,5,5,4,4,0,0,0
28488,Female,Premium,43.9097214811653,195.4,New,Entertainment,5,1,1,5,2,5,3,4,1,0,0,0
28489,Female,Premium,33.0,40.83,New,Sport,3,3,1,1,1,1,1,2,1,0,0,0
28490,Female,Premium,57.0,157.6,New,Technology,3,4,5,1,1,1,4,1,2,0,0,0
28491,Female,Not Premium,19.0,340.25,New,Home/Kitchen,2,4,3,5,2,3,5,2,5,0,0,0
28492,Female,Premium,42.0,23.2,New,Home/Kitchen,3,3,2,3,3,3,3,3,1,0,0,0
28493,Male,Premium,32.0,120.88,New,Home/Kitchen,5,5,4,5,2,4,3,5,4,0,0,0
28494,Female,Premium,25.0,13.42,New,Technology,3,3,4,3,4,4,4,1,4,2,2,0
28495,Male,Not Premium,26.0,78.02,New,Technology,3,4,5,5,2,3,4,3,5,0,0,0
28496,Male,Premium,51.0,74.4,New,Entertainment,5,1,5,2,4,2,5,2,5,0,0,1
28497,Female,Premium,20.0,4.66,New,Entertainment,4,4,5,4,2,4,5,5,5,0,0,1
28498,Male,Premium,31.0,296.92,New,Home/Kitchen,4,4,4,3,4,5,5,4,4,0,0,1
28499,Female,Not Premium,25.0,129.32,New,Entertainment,3,3,1,2,5,4,3,4,1,0,0,0
28500,Male,Premium,69.0,116.29,New,Technology,4,4,2,5,3,5,3,5,3,0,0,0
28501,Female,Premium,41.0,102.13,New,Technology,1,3,1,1,3,2,4,2,1,0,1,0
28502,Female,Premium,65.0,60.97,New,Home/Kitchen,4,5,2,4,4,4,3,5,2,0,0,0
28503,Female,Premium,58.0,304.71,New,Technology,5,5,5,4,4,4,5,4,5,0,0,1
28504,Male,Premium,43.0,61.44,New,Home/Kitchen,5,3,4,4,3,4,4,4,4,0,0,0
28505,Female,Premium,25.0,54.46,New,Technology,5,5,4,5,5,4,3,4,4,0,0,0
28506,Male,Premium,50.0,2.92,New,Home/Kitchen,3,3,1,1,1,1,3,1,3,0,0,0
28507,Female,Premium,31.0,42.49,New,Technology,4,4,4,4,5,4,4,5,4,0,0,1
28508,Male,Premium,30.0,406.95,New,Technology,3,3,4,4,4,5,4,5,4,0,0,1
28509,Female,Not Premium,50.0,149.23,New,Home/Kitchen,4,4,3,3,2,5,4,1,3,0,0,1
28510,Female,Premium,35.0,45.67,New,Entertainment,4,5,4,3,2,4,4,4,4,0,0,0
28511,Male,Premium,28.0,218.29,New,Entertainment,1,2,3,1,1,1,4,3,3,0,0,0
28512,Female,Premium,43.9097214811653,114.18,New,Home/Kitchen,1,1,2,3,3,3,2,4,2,0,0,0
28513,Male,Premium,24.0,6.51,New,Entertainment,5,4,4,5,4,5,4,4,4,0,0,0
28514,Female,Premium,48.0,189.07,New,Technology,1,1,2,5,4,5,4,5,5,0,0,1
28515,Female,Premium,42.0,167.55,New,Technology,1,1,2,4,4,4,3,4,4,1,1,1
28516,Male,Premium,60.0,407.2,New,Entertainment,4,4,4,5,5,5,4,5,3,0,0,1
28517,Female,Premium,65.0,59.78,New,Home/Kitchen,4,4,1,2,2,2,1,2,3,0,0,0
28518,Male,Premium,66.0,128.36,New,Technology,5,4,5,3,2,3,3,3,5,0,0,0
28519,Female,Premium,43.9097214811653,93.94,New,Home/Kitchen,5,3,4,4,3,5,4,5,4,0,0,1
28520,Female,Premium,47.0,373.02,New,Entertainment,4,4,5,3,4,3,3,3,5,0,0,1
28521,Female,Premium,60.0,97.95,New,Technology,4,3,4,1,3,4,1,4,4,0,0,0
28522,Male,Not Premium,37.0,147.06,New,Sport,1,1,1,4,3,4,4,4,4,0,0,0
28523,Male,Premium,43.923419078242226,100.89,New,Other,5,1,3,4,5,4,3,5,3,0,0,0
28524,Female,Premium,58.0,20.55,New,Entertainment,5,3,3,1,1,2,2,1,3,0,0,0
28525,Female,Premium,40.0,194.75,Used,Home/Kitchen,4,4,4,3,4,5,4,5,4,2,2,1
28526,Male,Premium,51.0,47.85,New,Entertainment,5,4,2,5,3,5,3,5,5,1,1,0
28527,Male,Premium,49.0,215.9,New,Home/Kitchen,5,5,5,4,4,4,3,4,5,1,1,1
28528,Male,Premium,41.0,49.53,New,Entertainment,1,1,1,4,4,4,1,4,4,0,0,1
28529,Male,Premium,51.0,214.78,New,Home/Kitchen,2,1,1,4,1,4,3,4,2,0,0,0
28530,Female,Not Premium,22.0,43.64,New,Technology,5,2,5,5,4,5,5,4,5,0,0,1
28531,Female,Premium,40.0,46.14,New,Home/Kitchen,5,1,5,4,4,4,3,4,5,0,0,0
28532,Female,Premium,49.0,39.68,New,Sport,5,2,4,4,4,4,3,5,3,2,2,0
28533,Male,Premium,36.0,350.38,New,Technology,2,2,3,4,5,4,5,4,5,0,0,1
28534,Male,Premium,49.0,12.03,New,Entertainment,4,1,3,2,3,2,5,2,4,0,0,0
28535,Male,Premium,43.0,161.72,New,Technology,2,2,2,3,4,3,3,3,4,0,0,1
28536,Female,Premium,22.0,149.07,New,Technology,2,2,3,1,5,3,4,3,3,0,0,0
28537,Female,Premium,58.0,123.15,New,Sport,2,2,2,5,5,5,3,5,5,0,0,1
28538,Female,Not Premium,20.0,50.56,New,Home/Kitchen,4,3,3,1,5,4,2,4,3,0,0,0
28539,Male,Premium,45.0,112.96,New,Home/Kitchen,5,3,3,4,2,4,4,4,3,0,0,0
